# jd	phase	mag	magdiff	activity
2452876.69026	0.33777	12.75229	0.0386589189103894	passive
2455375.63983	0.33919	12.77101	0.0548789696529077	passive
2452538.6204	0.33995	12.76169	0.0442207861014943	passive
2452490.731	0.34162	12.69547	-0.0249388188779669	passive
2454279.72706	0.34537	12.457	-0.269994686600194	active
2452025.8883	0.34581	12.7392	0.0114348517587377	passive
2452397.7738	0.34648	12.73035	0.00141287500412268	passive
2452845.72948	0.34825	12.66613	-0.0658950675634351	passive
2452893.6272	0.34954	12.76863	0.0343631182440873	passive
2453090.84215	0.35094	12.71014	-0.0265501150977432	passive
2455375.67975	0.35336	12.72515	-0.0157009257405356	passive
2453231.71406	0.35339	12.67276	-0.0681422600548824	passive
2453138.74805	0.35513	12.72028	-0.0235882492118495	passive
2452087.8975	0.35596	12.80204	0.0567653065004023	passive
2453279.6174	0.35667	12.65912	-0.0873532038034472	passive
2452104.8052	0.35735	12.81945	0.0718330751999456	passive
2453634.60482	0.35938	12.7072	-0.0438055309288945	passive
2454761.52676	0.36006	12.39427	-0.357861479552083	active
2453651.51829	0.36281	12.77511	0.0184762573407316	passive
2455296.83126	0.36611	12.73539	-0.0265266857633506	passive
2452011.8625	0.36736	12.80934	0.0454598389801024	passive
2455020.74368	0.36905	12.78568	0.0191807305343996	passive
2452090.762	0.37272	12.76818	-0.00385530877787943	passive
2452335.8703	0.37385	12.66681	-0.10688507782595	passive
2454327.70193	0.37404	12.83257	0.0585980230004974	passive
2455265.87314	0.37753	12.74597	-0.0329756783238242	passive
2455375.74833	0.3777	12.8804	0.101217203627638	passive
2455392.65546	0.37888	12.38507	-0.395746806496785	active
2455375.75462	0.37993	12.81759	0.0353356575470194	passive
2452752.85341	0.38191	12.76195	-0.0229774031879586	passive
2454730.59902	0.38227	12.70798	-0.077428619918237	passive
2455375.76175	0.38247	12.79672	0.0110446248371154	passive
2455423.65698	0.38287	12.36413	-0.422077667498771	active
2454651.71907	0.38385	12.85138	0.0638747047325392	passive
2455375.76885	0.38499	12.82424	0.0352357433013228	passive
2454296.74283	0.38511	12.58166	-0.207501443285363	active
2453169.8269	0.38656	12.84714	0.0560871497427442	passive
2455375.77597	0.38751	12.85591	0.0636248846221168	passive
2453107.85178	0.3885	12.75351	-0.0400545707743216	passive
2455375.7837	0.39026	12.84103	0.0451995225517674	passive
2453265.63804	0.3947	12.68606	-0.115472182900739	passive
2452879.66871	0.39497	12.7996	-0.00227968285571123	passive
2454361.56923	0.39523	12.78954	-0.0126745168403666	passive
2455375.79808	0.39536	12.84975	0.0473679850784947	passive
2455375.80522	0.39789	12.81357	0.00791399477389376	passive
2455023.65241	0.4015	12.83075	0.0203511319764402	passive
2454589.78822	0.40151	12.87645	0.066037838281515	passive
2452927.582	0.40179	12.7612	-0.0495847898372137	passive
2454634.87804	0.40613	12.83407	0.0173932222266338	passive
2454716.5874	0.40885	12.90438	0.0838744179936661	passive
2452124.6768	0.41077	12.88048	0.0571945075898892	passive
2453141.72557	0.412	12.84339	0.0182860414417654	passive
2452865.64405	0.41692	12.82683	-0.00588430144262553	passive
2453282.60506	0.41714	12.86713	0.034061556857683	passive
2452738.87239	0.41935	12.86036	0.0236613634554157	passive
2454234.85952	0.41965	12.77949	-0.0577119752940831	passive
2454558.85264	0.42093	12.87342	0.0340407565597403	passive
2454699.71883	0.42135	12.87365	0.0335456075290548	passive
2452462.7837	0.42173	12.60694	-0.233825160666674	active
2452896.65346	0.42371	12.82399	-0.0202923471686667	passive
2455457.58854	0.42687	12.45377	-0.396395905908378	active
2452076.8302	0.42763	12.86012	0.00849120387246671	passive
2453299.54072	0.42845	12.80468	-0.0485458665503131	passive
2453110.7829	0.4289	12.7925	-0.061610127364542	passive
2454330.67416	0.42903	12.92325	0.068883426414363	passive
2452093.7526	0.43423	12.88082	0.0158890890398009	passive
2452369.8517	0.43554	12.85003	-0.0176359168759443	passive
2454575.80047	0.43656	12.89079	0.0209805660076707	passive
2454299.7056	0.43675	12.49712	-0.373089856249406	active
2453251.67095	0.43709	12.7955	-0.0754271925246677	passive
2455347.74412	0.43761	12.85755	-0.0144760868868126	passive
2452338.8679	0.43785	12.89777	0.0252360736102251	passive
2455426.63095	0.43848	12.46702	-0.406848702302257	active
2453448.89104	0.44031	12.82479	-0.0529654053739748	passive
2455378.74822	0.44251	12.81712	-0.0653115451915589	passive
2452854.45863	0.44666	12.48843	-0.402754348645605	active
2453203.8043	0.44683	12.8101	-0.0814392491324103	active
2452741.77475	0.44954	12.86541	-0.031727953751119	passive
2454347.64078	0.45133	12.88983	-0.0109315278685518	passive
2455285.80486	0.45229	12.8846	-0.0180752229858356	passive
2452141.7019	0.45382	12.94642	0.0407436078227228	passive
2452817.8542	0.45393	13.02847	0.122580318929096	passive
2454623.74364	0.45398	12.82895	-0.0770365155840977	passive
2454316.65948	0.45452	12.88323	-0.0237976675678375	passive
2452496.6879	0.45602	12.87459	-0.0352826542368163	passive
2454654.75295	0.46072	12.95221	0.0339433972901606	passive
2453127.77723	0.46104	12.82308	-0.0957255919954498	passive
2453158.77046	0.46208	12.97957	0.0590444535369148	passive
2453268.64748	0.4629	12.85981	-0.0620362002325763	passive
2455254.84611	0.46349	12.95136	0.0285836617800115	passive
2452465.7206	0.46419	12.70082	-0.223037389865329	active
2455040.73368	0.4645	12.96847	0.0441418439701025	passive
2453640.54018	0.46613	12.96372	0.0370002252810266	passive
2454702.67458	0.4705	12.92814	-0.00423716477259539	passive
2452031.877	0.4715	12.95036	0.0168565037573192	passive
2454268.81499	0.47213	12.51245	-0.42172865547343	active
2454333.61341	0.47232	13.02633	0.0919530523450369	passive
2455412.64019	0.47246	12.55741	-0.377111461754195	active
2453175.73638	0.48413	12.96628	0.0246428390797231	passive
